IncidentId,SourceName,CreateDate,Title,ModifiedDate,RaisingEnvironment,OwningTeamName,OwningTenantName,OwningContactAlias,ParentIncidentId,Severity,Status,ResolveDate,CommitDate,ResolvedBy,LastCorrelationDate,Keywords,MitigateDate,ImpactStartDate,MitigatedBy,IncidentType,HowFixed,MinAckDate,MaxAckDate,AckBy
36717046,BeihaiTriageXpertIcMConnector,2017-05-01T21:08:01.1500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeBoard;] - [BeihaiSvcProd LikeBoard Reliability Failure],2017-05-08T16:12:40.2970000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,bplivops,36709592,1,RESOLVED,2017-05-08T16:12:40.2970000,null,kacruz,null,null,5/2/2017 12:16:23 AM,5/1/2017 6:02:00 PM,a-milis,LiveSite,Fixed with Ad-Hoc steps,2017-05-01T21:12:47.5930000,2017-05-01T21:12:47.5930000,IcMSystem
36735331,BeihaiTriageXpertIcMConnector,2017-05-02T03:07:29.6330000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-05-02T18:53:50.1870000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-02T18:53:50.1870000,null,kacruz,null,null,2017-05-02T18:53:13.7870000,5/2/2017 2:49:00 AM,kacruz,LiveSite,False Alarm/Transient,5/2/2017 3:12:04 AM,2017-05-02T03:43:27.8030000,IcMSystem
36793396,BeihaiTriageXpertIcMConnector,2017-05-03T01:53:34.6100000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-05-23T18:51:58.8570000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-23T18:51:58.8570000,null,drewcan,2017-05-22T10:06:00.9000000,null,5/23/2017 6:51:52 PM,5/3/2017 1:35:00 AM,drewcan,LiveSite,,2017-05-03T01:55:30.6600000,2017-05-03T02:26:39.2100000,kacruz
36907748,BeihaiTriageXpertIcMConnector,2017-05-04T10:48:41.2300000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard DataAbsence],2017-05-04T18:06:47.3200000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-04T18:06:47.3200000,null,kacruz,null,null,2017-05-04T18:06:13.0830000,5/4/2017 10:28:00 AM,kacruz,LiveSite,False Alarm/Transient,2017-05-04T15:51:14.5630000,2017-05-04T15:51:14.5630000,kacruz
36989462,ICMPortal,2017-05-05T09:59:59.4600000,Thumbnails for models are not showing up,2017-08-02T00:37:08.3300000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-08-02T00:37:08.3300000,null,dadeside,null,,5/23/2017 6:54:13 PM,2017-05-05T09:59:59.4370000,drewcan,LiveSite,Fixed with Hotfix,2017-05-05T15:58:02.0670000,2017-05-05T15:58:02.0670000,kacruz
37017103,BeihaiTriageXpertIcMConnector,2017-05-05T21:29:26.8930000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetBoard;] - [BeihaiSvcProd GetBoard Reliability Failure],2017-06-15T00:46:25.5300000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,37017171,2,RESOLVED,2017-05-08T16:11:40.6830000,null,kacruz,null,null,2017-05-05T22:29:45.5400000,5/5/2017 9:11:00 PM,kacruz,LiveSite,False Alarm/Transient,2017-05-05T21:35:52.5570000,2017-05-05T22:02:28.9370000,IcMSystem
37017171,BeihaiTriageXpertIcMConnector,2017-05-05T21:30:05.0200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeBoard;] - [BeihaiSvcProd LikeBoard Reliability Failure],2017-05-23T18:58:21.7370000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-23T18:58:21.7370000,null,drewcan,null,null,2017-05-05T22:45:25.5730000,5/5/2017 9:11:00 PM,kacruz,LiveSite,Unable To Reproduce,2017-05-05T21:43:01.5970000,2017-05-05T22:02:27.4500000,IcMSystem
37026004,BeihaiTriageXpertIcMConnector,2017-05-06T00:54:03.8330000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=CreateBoard;] - [BeihaiSvcProd CreateBoard DataAbsence],2017-05-23T18:52:25.3900000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-23T18:52:25.3900000,null,drewcan,2017-05-17T21:00:57.6630000,null,5/23/2017 6:52:19 PM,5/6/2017 12:33:00 AM,drewcan,LiveSite,,2017-05-08T16:09:09.7300000,2017-05-08T16:09:09.7300000,kacruz
37132680,BeihaiTriageXpertIcMConnector,2017-05-08T10:41:23.0430000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeBoard;] - [BeihaiSvcProd UnlikeBoard Reliability Failure],2017-05-23T18:52:48.0600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-23T18:52:48.0600000,null,drewcan,null,null,5/23/2017 6:52:42 PM,5/8/2017 10:23:00 AM,drewcan,LiveSite,,2017-05-08T10:45:21.0500000,2017-05-08T15:39:33.4700000,IcMSystem
37166086,ICMPortal,2017-05-08T23:12:49.0570000,Intermittent publishing failures due to a Microsoft WindowsAzure Storage exception,2017-06-09T21:23:53.2400000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,v-olbars,null,2,RESOLVED,2017-06-09T21:23:53.2400000,null,designe,null,"Remix, Paint 3D, publishing, HTTP 409",2017-05-23T20:44:55.9200000,5/8/2017 11:12:49 PM,v-olbars,LiveSite,Other,2017-05-08T23:33:07.5200000,2017-05-09T00:31:29.6130000,farhans
37172863,BeihaiTriageXpertIcMConnector,2017-05-09T01:27:24.1500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted Reliability Failure],2017-05-10T18:22:03.0100000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,farhans,null,2,RESOLVED,2017-05-10T18:22:03.0100000,null,farhans,2017-05-10T16:54:41.3200000,null,5/10/2017 6:21:11 PM,5/9/2017 1:09:00 AM,farhans,LiveSite,False Alarm,2017-05-09T01:30:33.9500000,2017-05-10T18:17:11.3770000,farhans
37352243,BeihaiTriageXpertIcMConnector,2017-05-11T23:22:39.6500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight DataAbsence],2017-05-23T18:53:08.8900000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,kacruz,null,2,RESOLVED,2017-05-23T18:53:08.8900000,null,drewcan,2017-05-13T23:21:15.5600000,null,5/23/2017 6:53:02 PM,5/11/2017 11:02:00 PM,drewcan,LiveSite,,2017-05-11T23:29:36.2530000,2017-05-11T23:37:28.4400000,a-neassi
37465641,ICMPortal,2017-05-13T20:49:21.5730000,"Users receiving topics about Windows 10 when selecting ""Help"" option in Remix3D",2017-05-16T22:26:27.6500000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,farhans,null,3,RESOLVED,2017-05-16T22:26:27.6500000,null,farhans,null,"Remix 3D, help",5/16/2017 10:26:03 PM,2017-05-13T20:49:21.5730000,farhans,LiveSite,Other,2017-05-16T21:14:20.0600000,2017-05-16T21:14:20.0600000,farhans
37560359,ICMPortal,2017-05-15T19:44:09.6700000,Challenge and Fishing stars redirects to Bing search,2017-05-17T00:57:03.2530000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-17T00:57:03.2530000,null,dadeside,null,,5/15/2017 8:03:19 PM,2017-05-15T19:44:09.6700000,dadeside,LiveSite,Fixed with Ad-Hoc steps,2017-05-15T19:45:18.2970000,2017-05-15T19:45:18.2970000,dadeside
37623029,BeihaiTriageXpertIcMConnector,2017-05-16T19:19:59.4130000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeCreation;] - [BeihaiSvcProd UnlikeCreation DataAbsence],2017-05-16T21:11:49.5100000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-16T21:11:49.5100000,null,dadeside,null,null,5/16/2017 9:10:45 PM,5/16/2017 6:59:00 PM,dadeside,LiveSite,Unable To Reproduce,2017-05-16T21:10:43.1330000,2017-05-16T21:10:43.1330000,dadeside
37626027,BeihaiTriageXpertIcMConnector,2017-05-16T20:20:38.0230000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Channels;] - [BeihaiSvcProd GetChannels DataAbsence],2017-05-16T21:08:40.6130000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-16T21:08:40.6130000,null,dadeside,null,null,5/16/2017 9:07:48 PM,5/16/2017 8:00:00 PM,dadeside,LiveSite,Unable To Reproduce,2017-05-16T20:30:20.0700000,2017-05-16T20:40:36.0230000,dadeside
37635766,BeihaiTriageXpertIcMConnector,2017-05-16T23:19:38.1000000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete DataAbsence],2017-05-17T00:55:57.2070000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-17T00:55:57.2070000,null,dadeside,null,null,5/17/2017 12:55:22 AM,5/16/2017 10:59:00 PM,dadeside,LiveSite,Unable To Reproduce,2017-05-16T23:37:31.2400000,2017-05-16T23:37:31.2400000,dadeside
37700060,BeihaiTriageXpertIcMConnector,2017-05-17T21:01:09.8370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetBoard;] - [BeihaiSvcProd GetBoard DataAbsence],2017-05-23T18:58:51.7530000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-23T18:58:51.7530000,null,drewcan,null,null,5/17/2017 9:31:38 PM,5/17/2017 8:40:00 PM,dadeside,LiveSite,False Alarm,2017-05-17T21:31:23.0230000,2017-05-17T21:31:23.0230000,dadeside
37703944,ICMPortal,2017-05-17T22:03:56.9030000,Remix 3D - Web - Production spotlight model missing title,2017-05-23T19:06:34.8530000,PROD,BEIHAISERVICES\CommunityMedia,BeihaiServices,brahimat,null,2,RESOLVED,2017-05-23T19:06:34.8530000,null,drewcan,null,remix 3d web spotlight model title,5/17/2017 10:23:00 PM,5/17/2017 10:03:56 PM,v-cochu,LiveSite,Fixed with Hotfix,2017-05-17T22:08:12.4100000,2017-05-17T22:08:12.4100000,brahimat
37711617,BeihaiTriageXpertIcMConnector,2017-05-17T23:49:50.3670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetCreation;] - [BeihaiSvcProd GetCreation DataAbsence],2017-05-23T18:59:19.2070000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-23T18:59:19.2070000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,2017-05-18T00:03:24.2300000,2017-05-18T00:03:24.2300000,dadeside
37711719,BeihaiTriageXpertIcMConnector,2017-05-17T23:51:37.5100000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCreation;] - [BeihaiSvcProd UploadCreation DataAbsence],2017-05-23T18:59:19.4570000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.4570000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711721,BeihaiTriageXpertIcMConnector,2017-05-17T23:51:39.5870000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UnlikeCreation;] - [BeihaiSvcProd UnlikeCreation DataAbsence],2017-05-23T18:59:19.4870000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.4870000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711724,BeihaiTriageXpertIcMConnector,2017-05-17T23:51:42.1200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted DataAbsence],2017-05-23T18:59:19.4730000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.4730000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711728,BeihaiTriageXpertIcMConnector,2017-05-17T23:51:43.6500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=EncodingComplete;] - [BeihaiSvcProd EncodingComplete DataAbsence],2017-05-23T18:59:19.5330000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.5330000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711732,BeihaiTriageXpertIcMConnector,2017-05-17T23:51:47.6500000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation DataAbsence],2017-05-23T18:59:19.5200000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.5200000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711770,BeihaiTriageXpertIcMConnector,2017-05-17T23:52:23.5100000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2017-05-23T18:59:19.5500000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.5500000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711849,BeihaiTriageXpertIcMConnector,2017-05-17T23:54:01.4670000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetMe;] - [BeihaiSvcProd GetMe DataAbsence],2017-05-23T18:59:19.5970000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.5970000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711852,BeihaiTriageXpertIcMConnector,2017-05-17T23:54:08.2000000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadLocation;] - [BeihaiSvcProd UploadLocation DataAbsence],2017-05-23T18:59:19.5670000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.5670000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37711855,BeihaiTriageXpertIcMConnector,2017-05-17T23:54:11.8400000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteCreation;] - [BeihaiSvcProd DeleteCreation DataAbsence],2017-05-23T18:59:19.5800000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,37711617,2,RESOLVED,2017-05-23T18:59:19.5800000,null,drewcan,null,null,5/18/2017 12:08:57 AM,5/17/2017 11:29:00 PM,dadeside,LiveSite,False Alarm/Transient,null,null,null
37829963,BeihaiTriageXpertIcMConnector,2017-05-19T08:45:33.1130000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight Reliability Failure],2017-05-22T16:33:55.3470000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,dadeside,null,2,RESOLVED,2017-05-22T16:33:55.3470000,null,dadeside,null,null,5/22/2017 4:33:25 PM,5/19/2017 8:27:00 AM,dadeside,LiveSite,False Alarm/Transient,2017-05-19T08:48:51.7900000,2017-05-22T16:33:16.4400000,a-malant
38143532,ICMPortal,2017-05-23T18:36:49.8770000,Inconsistency with the language we are taken to when following the new Blog link,2017-05-30T20:11:15.7500000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,null,2,RESOLVED,2017-05-30T20:11:15.7500000,null,drewcan,null,,2017-05-30T18:06:54.3170000,2017-05-23T18:36:49.8730000,drewcan,LiveSite,External,2017-05-23T18:44:00.3370000,2017-05-23T18:44:00.3370000,drewcan
38151977,BeihaiTriageXpertIcMConnector,2017-05-23T21:41:35.0870000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=UploadCompleted;] - [BeihaiSvcProd UploadCreationCompleted Reliability Failure],2017-05-23T22:55:56.2600000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,null,2,RESOLVED,2017-05-23T22:55:56.2600000,null,drewcan,null,null,2017-05-23T22:55:42.0600000,5/23/2017 9:23:00 PM,drewcan,LiveSite,False Alarm/Transient,2017-05-23T21:44:03.4500000,2017-05-23T22:03:04.1030000,drewcan
38381489,BeihaiTriageXpertIcMConnector,2017-05-27T04:42:09.1930000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-05-30T20:10:49.4530000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,null,2,RESOLVED,2017-05-30T20:10:49.4530000,null,drewcan,2017-05-27T07:44:18.4630000,null,2017-05-27T11:42:41.7400000,5/27/2017 4:23:00 AM,drewcan,LiveSite,External,2017-05-27T04:45:12.5600000,2017-05-27T10:43:49.6430000,drewcan
38382518,ICMPortal,2017-05-27T05:09:50.5900000,Unable to upload a model,2017-05-31T22:05:17.3870000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,drewcan,38382849,1,RESOLVED,2017-05-30T20:10:20.0170000,null,drewcan,null,,2017-05-27T10:42:03.0500000,5/27/2017 5:09:50 AM,drewcan,LiveSite,External,2017-05-27T05:20:12.7300000,2017-05-27T05:20:12.7300000,IcMSystem
38382849,ICMPortal,2017-05-27T05:21:43.8270000,Unable to create a board,2017-05-31T00:55:23.9300000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,stache,null,1,RESOLVED,2017-05-31T00:55:23.9300000,null,stache,null,,2017-05-27T07:35:06.5370000,5/27/2017 5:21:43 AM,v-dshare,LiveSite,External,2017-05-27T05:23:16.3900000,2017-05-31T00:37:02.3870000,dadeside
38803386,ICMPortal,2017-06-01T18:16:04.0900000,"Test Silo account used for automation script returns error : ""Profile Suspended""",2017-08-02T17:31:54.8330000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,2,RESOLVED,2017-08-02T17:31:33.6930000,null,designe,null,,2017-06-09T21:54:37.5270000,2017-06-01T18:16:03.6500000,designe,LiveSite,Other,2017-06-01T18:17:10.2800000,2017-06-01T18:17:10.2800000,drewcan
38869977,BeihaiAIICMConnector,2017-06-02T18:35:30.5430000,AI Alert : ai-icm-connector-test-remix-service-experiment-sandbox-6f8764ae-6d9b-45ee-b709-26a254012a1b,2017-06-07T18:05:49.3100000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,drpowe,null,3,RESOLVED,2017-06-02T18:53:19.9170000,null,drpowe,null,null,2017-06-02T18:52:46.5670000,6/2/2017 6:34:57 PM,drpowe,LiveSite,Other,2017-06-02T18:42:28.4100000,2017-06-02T18:42:28.4100000,drpowe
38870799,BeihaiAIICMConnector,2017-06-02T19:00:14.1570000,AI Alert : ExperimentServerExceptions,2017-06-07T18:05:05.5430000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,drpowe,null,3,RESOLVED,2017-06-02T19:03:38.2230000,null,drpowe,null,null,2017-06-02T19:03:10.3800000,6/2/2017 6:59:10 PM,drpowe,LiveSite,Other,2017-06-02T19:03:05.9900000,2017-06-02T19:03:05.9900000,drpowe
38955287,BeihaiTriageXpertIcMConnector,2017-06-04T02:29:50.6370000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=LikeCreation;] - [BeihaiSvcProd LikeCreation Reliability Failure],2017-06-09T21:29:56.2270000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,2,RESOLVED,2017-06-09T21:29:56.2270000,null,designe,2017-06-06T11:35:31.2030000,null,2017-06-09T21:29:44.5630000,6/4/2017 2:11:00 AM,designe,LiveSite,Unable To Reproduce,2017-06-04T02:40:11.1070000,2017-06-09T21:21:09.5800000,designe
38965880,BeihaiTriageXpertIcMConnector,2017-06-04T05:24:50.1170000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=DeleteCreation;] - [BeihaiSvcProd DeleteCreation DataAbsence],2017-06-09T21:31:03.9630000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,2,RESOLVED,2017-06-09T21:31:03.9630000,null,designe,null,null,2017-06-09T21:30:51.6470000,6/4/2017 5:04:00 AM,designe,LiveSite,Unable To Reproduce,2017-06-09T21:20:47.1430000,2017-06-09T21:20:47.1430000,designe
38965895,BeihaiTriageXpertIcMConnector,2017-06-04T05:25:08.3200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation DataAbsence],2017-06-09T21:31:04.0270000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,38965880,2,RESOLVED,2017-06-09T21:31:04.0270000,null,designe,null,null,2017-06-09T21:30:51.6470000,6/4/2017 5:04:00 AM,designe,LiveSite,Unable To Reproduce,null,null,null
39051335,BeihaiAIICMConnector,2017-06-05T17:55:36.8330000,AI Alert : ExperimentServerExceptions,2017-06-09T21:27:43.1930000,PROD,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,3,RESOLVED,2017-06-09T21:27:43.1930000,null,designe,null,null,2017-06-09T21:26:55.4600000,6/5/2017 5:53:53 PM,designe,LiveSite,False Alarm/Transient,2017-06-09T21:20:03.1570000,2017-06-09T21:20:03.1570000,designe
39193850,BeihaiTriageXpertIcMConnector,2017-06-07T21:02:03.5200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=GetDeletedCreation;] - [BeihaiSvcProd GetDeletedCreation Reliability Failure],2017-08-02T17:32:50.7270000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,2,RESOLVED,2017-08-02T17:32:50.7270000,null,designe,2017-06-22T23:27:07.3270000,null,2017-08-02T17:32:12.8100000,6/7/2017 8:43:00 PM,designe,LiveSite,Other,2017-06-07T21:10:37.2300000,2017-06-07T22:55:14.0870000,drewcan
39196692,BeihaiTriageXpertIcMConnector,2017-06-07T21:56:25.0200000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Channels;] - [BeihaiSvcProd GetChannels Reliability Failure],2017-06-09T21:18:13.2970000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,designe,null,2,RESOLVED,2017-06-09T21:18:13.2970000,null,designe,null,null,2017-06-09T21:17:48.1770000,6/7/2017 9:38:00 PM,designe,LiveSite,False Alarm/Transient,2017-06-07T22:00:30.6630000,2017-06-09T21:17:23.3430000,designe
39196747,BeihaiTriageXpertIcMConnector,2017-06-07T21:57:05.1770000,Xpert Alert: [Environment=PROD;ModernClient=Realtime;VEFProvider=Beihai.Svc;VEFProvider=Prod;VEFTopic=Spotlight;] - [BeihaiSvcProd GetSpotlight Reliability Failure],2017-06-09T21:18:13.4200000,null,BEIHAISERVICES\RemixServiceDevs,BeihaiServices,null,39196692,2,RESOLVED,2017-06-09T21:18:13.4200000,null,designe,null,null,2017-06-09T21:17:48.1770000,6/7/2017 9:38:00 PM,designe,LiveSite,False Alarm/Transient,2017-06-07T22:05:21.8730000,2017-06-07T22:05:21.8730000,IcMSystem
39266489,BeihaiAIICMConnector,2017-06-08T22:54:16.8200000,AI Alert : ExperimentServerExceptions,2017-06-14T15:35:02.7500000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,null,null,2,RESOLVED,6/9/2017 1:34:53 PM,null,v-olbars,null,null,6/8/2017 11:09:00 PM,6/8/2017 10:53:33 PM,v-olbars,LiveSite,False Alarm/Transient,null,null,null
39305412,ICMPortal,2017-06-09T15:03:29.3700000,Inconsistent encoding failures when uploading to the Test Silo,2017-07-03T20:35:14.5970000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,jaslone,null,2,ACTIVE,null,null,null,null,,null,2017-06-09T15:03:29.3700000,null,LiveSite,Fixed with Hotfix,2017-06-09T15:03:52.4970000,2017-07-03T20:35:14.6270000,jaslone
39331504,BeihaiAIICMConnector,2017-06-10T00:11:56.2470000,AI Alert : Test ICM Connector Sev 3,2017-06-10T00:15:02.1830000,PROD,BEIHAISERVICES\BigParkOperations,BeihaiServices,dadeside,null,3,RESOLVED,6/10/2017 12:13:36 AM,null,dadeside,2017-06-10T00:12:47.7800000,null,6/10/2017 12:13:16 AM,6/10/2017 12:10:22 AM,dadeside,LiveSite,Won't Fix,2017-06-10T00:13:11.1270000,2017-06-10T00:13:11.1270000,dadeside
